,cik,company.name,ticker,date.filed,90_DAYS
0,1013880,TELETECH HOLDINGS INC,TTEC,2017-05-09,2017-08-07
1,1013880,TELETECH HOLDINGS INC,TTEC,2017-08-07,2017-11-05
2,1013880,TELETECH HOLDINGS INC,TTEC,2017-11-08,2018-02-06
3,1013880,TTEC Holdings  Inc ,TTEC,2018-05-10,2018-08-08
4,1013880,TTEC Holdings  Inc ,TTEC,2018-08-07,2018-11-05
5,1013880,TTEC Holdings  Inc ,TTEC,2018-11-07,2019-02-05
6,1013880,TTEC Holdings  Inc ,TTEC,2019-05-07,2019-08-05
7,1013880,TTEC Holdings  Inc ,TTEC,2019-08-07,2019-11-05
8,1013880,TTEC Holdings  Inc ,TTEC,2019-11-05,2020-02-03
9,1013880,TTEC Holdings  Inc ,TTEC,2020-05-04,2020-08-02
10,1013880,TTEC Holdings  Inc ,TTEC,2020-08-05,2020-11-03
11,1013880,TTEC Holdings  Inc ,TTEC,2020-11-04,2021-02-02
12,1013880,TTEC Holdings  Inc ,TTEC,2021-05-04,2021-08-02
13,1013880,TTEC Holdings  Inc ,TTEC,2021-08-03,2021-11-01
14,1013880,TTEC Holdings  Inc ,TTEC,2021-11-09,2022-02-07
15,1016281,CARRIAGE SERVICES INC,CSV,2017-04-26,2017-07-25
16,1016281,CARRIAGE SERVICES INC,CSV,2017-07-28,2017-10-26
17,1016281,CARRIAGE SERVICES INC,CSV,2017-10-25,2018-01-23
18,1016281,CARRIAGE SERVICES INC,CSV,2018-04-27,2018-07-26
19,1016281,CARRIAGE SERVICES INC,CSV,2018-07-31,2018-10-29
20,1016281,CARRIAGE SERVICES INC,CSV,2018-11-01,2019-01-30
21,1016281,CARRIAGE SERVICES INC,CSV,2019-05-02,2019-07-31
22,1016281,CARRIAGE SERVICES INC,CSV,2019-08-01,2019-10-30
23,1016281,CARRIAGE SERVICES INC,CSV,2019-10-30,2020-01-28
24,1016281,CARRIAGE SERVICES INC,CSV,2020-05-27,2020-08-25
25,1016281,CARRIAGE SERVICES INC,CSV,2020-08-04,2020-11-02
26,1016281,CARRIAGE SERVICES INC,CSV,2020-11-03,2021-02-01
27,1016281,CARRIAGE SERVICES INC,CSV,2021-05-05,2021-08-03
28,1016281,CARRIAGE SERVICES INC,CSV,2021-08-04,2021-11-02
29,1016281,CARRIAGE SERVICES INC,CSV,2021-11-03,2022-02-01
30,1028918,PACIFIC PREMIER BANCORP INC,PPBI,2017-05-10,2017-08-08
31,1028918,PACIFIC PREMIER BANCORP INC,PPBI,2017-08-04,2017-11-02
32,1028918,PACIFIC PREMIER BANCORP INC,PPBI,2017-11-07,2018-02-05
33,1028918,PACIFIC PREMIER BANCORP INC,PPBI,2018-05-10,2018-08-08
34,1028918,PACIFIC PREMIER BANCORP INC,PPBI,2018-08-08,2018-11-06
35,1028918,PACIFIC PREMIER BANCORP INC,PPBI,2018-11-08,2019-02-06
36,1028918,PACIFIC PREMIER BANCORP INC,PPBI,2019-05-08,2019-08-06
37,1028918,PACIFIC PREMIER BANCORP INC,PPBI,2019-08-08,2019-11-06
38,1028918,PACIFIC PREMIER BANCORP INC,PPBI,2019-11-07,2020-02-05
39,1028918,PACIFIC PREMIER BANCORP INC,PPBI,2020-05-08,2020-08-06
40,1028918,PACIFIC PREMIER BANCORP INC,PPBI,2020-08-07,2020-11-05
41,1028918,PACIFIC PREMIER BANCORP INC,PPBI,2020-11-06,2021-02-04
42,1028918,PACIFIC PREMIER BANCORP INC,PPBI,2021-05-07,2021-08-05
43,1028918,PACIFIC PREMIER BANCORP INC,PPBI,2021-08-06,2021-11-04
44,1028918,PACIFIC PREMIER BANCORP INC,PPBI,2021-11-05,2022-02-03
45,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL,2017-05-09,2017-08-07
46,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PA,2017-05-09,2017-08-07
47,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PB,2017-05-09,2017-08-07
48,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL,2017-08-07,2017-11-05
49,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PA,2017-08-07,2017-11-05
50,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PB,2017-08-07,2017-11-05
51,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL,2017-11-09,2018-02-07
52,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PA,2017-11-09,2018-02-07
53,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PB,2017-11-09,2018-02-07
54,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL,2018-05-08,2018-08-06
55,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PA,2018-05-08,2018-08-06
56,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PB,2018-05-08,2018-08-06
57,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL,2018-08-08,2018-11-06
58,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PA,2018-08-08,2018-11-06
59,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PB,2018-08-08,2018-11-06
60,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL,2018-11-06,2019-02-04
61,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PA,2018-11-06,2019-02-04
62,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PB,2018-11-06,2019-02-04
63,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL,2019-05-08,2019-08-06
64,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PA,2019-05-08,2019-08-06
65,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PB,2019-05-08,2019-08-06
66,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL,2019-08-08,2019-11-06
67,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PA,2019-08-08,2019-11-06
68,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PB,2019-08-08,2019-11-06
69,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL,2019-11-08,2020-02-06
70,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PA,2019-11-08,2020-02-06
71,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PB,2019-11-08,2020-02-06
72,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL,2020-05-11,2020-08-09
73,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PA,2020-05-11,2020-08-09
74,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PB,2020-05-11,2020-08-09
75,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL,2020-08-10,2020-11-08
76,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PA,2020-08-10,2020-11-08
77,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PB,2020-08-10,2020-11-08
78,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL,2020-11-06,2021-02-04
79,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PA,2020-11-06,2021-02-04
80,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PB,2020-11-06,2021-02-04
81,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL,2021-05-10,2021-08-08
82,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PA,2021-05-10,2021-08-08
83,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PB,2021-05-10,2021-08-08
84,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL,2021-08-09,2021-11-07
85,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PA,2021-08-09,2021-11-07
86,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PB,2021-08-09,2021-11-07
87,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL,2021-11-09,2022-02-07
88,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PA,2021-11-09,2022-02-07
89,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,AEL-PB,2021-11-09,2022-02-07
90,1040829,Ryman Hospitality Properties  Inc ,RHP,2017-05-04,2017-08-02
91,1040829,Ryman Hospitality Properties  Inc ,RHP,2017-08-08,2017-11-06
92,1040829,Ryman Hospitality Properties  Inc ,RHP,2017-11-07,2018-02-05
93,1040829,Ryman Hospitality Properties  Inc ,RHP,2018-05-03,2018-08-01
94,1040829,Ryman Hospitality Properties  Inc ,RHP,2018-08-08,2018-11-06
95,1040829,Ryman Hospitality Properties  Inc ,RHP,2018-11-07,2019-02-05
96,1040829,Ryman Hospitality Properties  Inc ,RHP,2019-05-07,2019-08-05
97,1040829,Ryman Hospitality Properties  Inc ,RHP,2019-08-06,2019-11-04
98,1040829,Ryman Hospitality Properties  Inc ,RHP,2019-11-05,2020-02-03
99,1040829,Ryman Hospitality Properties  Inc ,RHP,2020-05-07,2020-08-05
100,1040829,Ryman Hospitality Properties  Inc ,RHP,2020-08-06,2020-11-04
101,1040829,Ryman Hospitality Properties  Inc ,RHP,2020-11-03,2021-02-01
102,1040829,Ryman Hospitality Properties  Inc ,RHP,2021-05-04,2021-08-02
103,1040829,Ryman Hospitality Properties  Inc ,RHP,2021-08-03,2021-11-01
104,1040829,Ryman Hospitality Properties  Inc ,RHP,2021-11-02,2022-01-31
105,1096056,LUXFER HOLDINGS PLC,LXFR,2019-05-01,2019-07-30
106,1096056,LUXFER HOLDINGS PLC,LXFR,2019-07-31,2019-10-29
107,1096056,LUXFER HOLDINGS PLC,LXFR,2019-10-30,2020-01-28
108,1096056,LUXFER HOLDINGS PLC,LXFR,2020-04-27,2020-07-26
109,1096056,LUXFER HOLDINGS PLC,LXFR,2020-07-27,2020-10-25
110,1096056,LUXFER HOLDINGS PLC,LXFR,2020-10-26,2021-01-24
111,1096056,LUXFER HOLDINGS PLC,LXFR,2021-04-26,2021-07-25
112,1096056,LUXFER HOLDINGS PLC,LXFR,2021-07-26,2021-10-24
113,1096056,LUXFER HOLDINGS PLC,LXFR,2021-10-25,2022-01-23
114,1099590,MERCADOLIBRE INC,MELI,2017-05-05,2017-08-03
115,1099590,MERCADOLIBRE INC,MELI,2017-08-04,2017-11-02
116,1099590,MERCADOLIBRE INC,MELI,2017-11-03,2018-02-01
117,1099590,MERCADOLIBRE INC,MELI,2018-05-10,2018-08-08
118,1099590,MERCADOLIBRE INC,MELI,2018-08-09,2018-11-07
119,1099590,MERCADOLIBRE INC,MELI,2018-11-02,2019-01-31
120,1099590,MERCADOLIBRE INC,MELI,2019-05-03,2019-08-01
121,1099590,MERCADOLIBRE INC,MELI,2019-08-08,2019-11-06
122,1099590,MERCADOLIBRE INC,MELI,2019-11-01,2020-01-30
123,1099590,MERCADOLIBRE INC,MELI,2020-05-06,2020-08-04
124,1099590,MERCADOLIBRE INC,MELI,2020-08-10,2020-11-08
125,1099590,MERCADOLIBRE INC,MELI,2020-11-05,2021-02-03
126,1099590,MERCADOLIBRE INC,MELI,2021-05-06,2021-08-04
127,1099590,MERCADOLIBRE INC,MELI,2021-08-05,2021-11-03
128,1099590,MERCADOLIBRE INC,MELI,2021-11-05,2022-02-03
129,1101239,EQUINIX INC,EQIX,2017-05-05,2017-08-03
130,1101239,EQUINIX INC,EQIX,2017-08-04,2017-11-02
131,1101239,EQUINIX INC,EQIX,2017-11-03,2018-02-01
132,1101239,EQUINIX INC,EQIX,2018-05-04,2018-08-02
133,1101239,EQUINIX INC,EQIX,2018-08-08,2018-11-06
134,1101239,EQUINIX INC,EQIX,2018-11-02,2019-01-31
135,1101239,EQUINIX INC,EQIX,2019-05-03,2019-08-01
136,1101239,EQUINIX INC,EQIX,2019-08-02,2019-10-31
137,1101239,EQUINIX INC,EQIX,2019-11-01,2020-01-30
138,1101239,EQUINIX INC,EQIX,2020-05-07,2020-08-05
139,1101239,EQUINIX INC,EQIX,2020-07-31,2020-10-29
140,1101239,EQUINIX INC,EQIX,2020-10-30,2021-01-28
141,1101239,EQUINIX INC,EQIX,2021-04-30,2021-07-29
142,1101239,EQUINIX INC,EQIX,2021-07-30,2021-10-28
143,1101239,EQUINIX INC,EQIX,2021-11-04,2022-02-02
144,1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,CCOI,2017-05-04,2017-08-02
145,1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,CCOI,2017-08-03,2017-11-01
146,1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,CCOI,2017-11-02,2018-01-31
147,1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,CCOI,2018-05-03,2018-08-01
148,1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,CCOI,2018-08-02,2018-10-31
149,1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,CCOI,2018-11-01,2019-01-30
150,1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,CCOI,2019-05-02,2019-07-31
151,1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,CCOI,2019-08-08,2019-11-06
152,1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,CCOI,2019-11-07,2020-02-05
153,1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,CCOI,2020-05-07,2020-08-05
154,1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,CCOI,2020-08-06,2020-11-04
155,1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,CCOI,2020-11-05,2021-02-03
156,1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,CCOI,2021-04-28,2021-07-27
157,1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,CCOI,2021-08-05,2021-11-03
158,1158324,COGENT COMMUNICATIONS HOLDINGS  INC ,CCOI,2021-11-04,2022-02-02
159,1297996,Digital Realty Trust  Inc ,DLR,2017-05-10,2017-08-08
160,1297996,Digital Realty Trust  Inc ,DLR-PK,2017-05-10,2017-08-08
161,1297996,Digital Realty Trust  Inc ,DLR-PJ,2017-05-10,2017-08-08
162,1297996,Digital Realty Trust  Inc ,DLR-PL,2017-05-10,2017-08-08
163,1297996,Digital Realty Trust  Inc ,DLR,2017-08-09,2017-11-07
164,1297996,Digital Realty Trust  Inc ,DLR-PK,2017-08-09,2017-11-07
165,1297996,Digital Realty Trust  Inc ,DLR-PJ,2017-08-09,2017-11-07
166,1297996,Digital Realty Trust  Inc ,DLR-PL,2017-08-09,2017-11-07
167,1297996,Digital Realty Trust  Inc ,DLR,2017-11-09,2018-02-07
168,1297996,Digital Realty Trust  Inc ,DLR-PK,2017-11-09,2018-02-07
169,1297996,Digital Realty Trust  Inc ,DLR-PJ,2017-11-09,2018-02-07
170,1297996,Digital Realty Trust  Inc ,DLR-PL,2017-11-09,2018-02-07
171,1297996,Digital Realty Trust  Inc ,DLR,2018-05-08,2018-08-06
172,1297996,Digital Realty Trust  Inc ,DLR-PK,2018-05-08,2018-08-06
173,1297996,Digital Realty Trust  Inc ,DLR-PJ,2018-05-08,2018-08-06
174,1297996,Digital Realty Trust  Inc ,DLR-PL,2018-05-08,2018-08-06
175,1297996,Digital Realty Trust  Inc ,DLR,2018-08-07,2018-11-05
176,1297996,Digital Realty Trust  Inc ,DLR-PK,2018-08-07,2018-11-05
177,1297996,Digital Realty Trust  Inc ,DLR-PJ,2018-08-07,2018-11-05
178,1297996,Digital Realty Trust  Inc ,DLR-PL,2018-08-07,2018-11-05
179,1297996,Digital Realty Trust  Inc ,DLR,2018-11-02,2019-01-31
180,1297996,Digital Realty Trust  Inc ,DLR-PK,2018-11-02,2019-01-31
181,1297996,Digital Realty Trust  Inc ,DLR-PJ,2018-11-02,2019-01-31
182,1297996,Digital Realty Trust  Inc ,DLR-PL,2018-11-02,2019-01-31
183,1297996,Digital Realty Trust  Inc ,DLR,2019-05-10,2019-08-08
184,1297996,Digital Realty Trust  Inc ,DLR-PK,2019-05-10,2019-08-08
185,1297996,Digital Realty Trust  Inc ,DLR-PJ,2019-05-10,2019-08-08
186,1297996,Digital Realty Trust  Inc ,DLR-PL,2019-05-10,2019-08-08
187,1297996,DIGITAL REALTY TRUST  INC ,DLR,2019-08-07,2019-11-05
188,1297996,DIGITAL REALTY TRUST  INC ,DLR-PK,2019-08-07,2019-11-05
189,1297996,DIGITAL REALTY TRUST  INC ,DLR-PJ,2019-08-07,2019-11-05
190,1297996,DIGITAL REALTY TRUST  INC ,DLR-PL,2019-08-07,2019-11-05
191,1297996,DIGITAL REALTY TRUST  INC ,DLR,2019-11-08,2020-02-06
192,1297996,DIGITAL REALTY TRUST  INC ,DLR-PK,2019-11-08,2020-02-06
193,1297996,DIGITAL REALTY TRUST  INC ,DLR-PJ,2019-11-08,2020-02-06
194,1297996,DIGITAL REALTY TRUST  INC ,DLR-PL,2019-11-08,2020-02-06
195,1297996,DIGITAL REALTY TRUST  INC ,DLR,2020-05-11,2020-08-09
196,1297996,DIGITAL REALTY TRUST  INC ,DLR-PK,2020-05-11,2020-08-09
197,1297996,DIGITAL REALTY TRUST  INC ,DLR-PJ,2020-05-11,2020-08-09
198,1297996,DIGITAL REALTY TRUST  INC ,DLR-PL,2020-05-11,2020-08-09
199,1297996,DIGITAL REALTY TRUST  INC ,DLR,2020-08-10,2020-11-08
200,1297996,DIGITAL REALTY TRUST  INC ,DLR-PK,2020-08-10,2020-11-08
201,1297996,DIGITAL REALTY TRUST  INC ,DLR-PJ,2020-08-10,2020-11-08
202,1297996,DIGITAL REALTY TRUST  INC ,DLR-PL,2020-08-10,2020-11-08
203,1297996,DIGITAL REALTY TRUST  INC ,DLR,2020-11-06,2021-02-04
204,1297996,DIGITAL REALTY TRUST  INC ,DLR-PK,2020-11-06,2021-02-04
205,1297996,DIGITAL REALTY TRUST  INC ,DLR-PJ,2020-11-06,2021-02-04
206,1297996,DIGITAL REALTY TRUST  INC ,DLR-PL,2020-11-06,2021-02-04
207,1297996,DIGITAL REALTY TRUST  INC ,DLR,2021-05-07,2021-08-05
208,1297996,DIGITAL REALTY TRUST  INC ,DLR-PK,2021-05-07,2021-08-05
209,1297996,DIGITAL REALTY TRUST  INC ,DLR-PJ,2021-05-07,2021-08-05
210,1297996,DIGITAL REALTY TRUST  INC ,DLR-PL,2021-05-07,2021-08-05
211,1297996,DIGITAL REALTY TRUST  INC ,DLR,2021-08-06,2021-11-04
212,1297996,DIGITAL REALTY TRUST  INC ,DLR-PK,2021-08-06,2021-11-04
213,1297996,DIGITAL REALTY TRUST  INC ,DLR-PJ,2021-08-06,2021-11-04
214,1297996,DIGITAL REALTY TRUST  INC ,DLR-PL,2021-08-06,2021-11-04
215,1297996,DIGITAL REALTY TRUST  INC ,DLR,2021-11-05,2022-02-03
216,1297996,DIGITAL REALTY TRUST  INC ,DLR-PK,2021-11-05,2022-02-03
217,1297996,DIGITAL REALTY TRUST  INC ,DLR-PJ,2021-11-05,2022-02-03
218,1297996,DIGITAL REALTY TRUST  INC ,DLR-PL,2021-11-05,2022-02-03
219,1301236,Sotherly Hotels Inc ,SOHO,2017-05-12,2017-08-10
220,1301236,Sotherly Hotels Inc ,SOHOB,2017-05-12,2017-08-10
221,1301236,Sotherly Hotels Inc ,SOHOO,2017-05-12,2017-08-10
222,1301236,Sotherly Hotels Inc ,SOHON,2017-05-12,2017-08-10
223,1301236,Sotherly Hotels Inc ,SOHO,2017-08-10,2017-11-08
224,1301236,Sotherly Hotels Inc ,SOHOB,2017-08-10,2017-11-08
225,1301236,Sotherly Hotels Inc ,SOHOO,2017-08-10,2017-11-08
226,1301236,Sotherly Hotels Inc ,SOHON,2017-08-10,2017-11-08
227,1301236,Sotherly Hotels Inc ,SOHO,2017-11-08,2018-02-06
228,1301236,Sotherly Hotels Inc ,SOHOB,2017-11-08,2018-02-06
229,1301236,Sotherly Hotels Inc ,SOHOO,2017-11-08,2018-02-06
230,1301236,Sotherly Hotels Inc ,SOHON,2017-11-08,2018-02-06
231,1301236,Sotherly Hotels Inc ,SOHO,2018-05-10,2018-08-08
232,1301236,Sotherly Hotels Inc ,SOHOB,2018-05-10,2018-08-08
233,1301236,Sotherly Hotels Inc ,SOHOO,2018-05-10,2018-08-08
234,1301236,Sotherly Hotels Inc ,SOHON,2018-05-10,2018-08-08
235,1301236,Sotherly Hotels Inc ,SOHO,2018-08-09,2018-11-07
236,1301236,Sotherly Hotels Inc ,SOHOB,2018-08-09,2018-11-07
