,Date,Value,Ticker,pct
1,2021-12-31,191.03,TTEC,0.4220948410630536
2,2021-09-30,134.33,TTEC,0.22922767203513916
3,2021-06-30,109.28,TTEC,0.8760515021459228
4,2021-03-31,58.25,TTEC,-0.7254560022623369
5,2020-12-31,212.17,TTEC,0.5267323882852413
6,2020-09-30,138.97,TTEC,0.8938402834559827
7,2020-06-30,73.38,TTEC,0.6173683050473882
8,2020-03-31,45.37,TTEC,-0.7445382882882883
9,2019-12-31,177.6,TTEC,0.26576865512080383
10,2019-09-30,140.31,TTEC,0.5059568530642911
11,2019-06-30,93.17,TTEC,0.39517819706498947
12,2019-03-31,66.78,TTEC,-0.46546065796846237
13,2018-12-31,124.93,TTEC,-0.06969990319457875
14,2018-09-30,134.29,TTEC,0.52897643174314
15,2018-06-30,87.83,TTEC,0.4667668670674683
16,2018-03-31,59.88,TTEC,-0.022048015678588828
17,2017-12-31,61.23,TTEC,-0.42093815017968605
18,2017-09-30,105.74,TTEC,0.10272186880800915
19,2017-06-30,95.89,TTEC,0.5242409791766016
20,2017-03-31,62.91,TTEC,0.02945508100147265
21,2016-12-31,61.11,TTEC,-0.15207437213819885
22,2016-09-30,72.07,TTEC,1.6331750091340882
23,2016-06-30,27.37,TTEC,-13.671296296296296
24,2016-03-31,-2.16,TTEC,-1.0301633850020946
25,2015-12-31,71.61,TTEC,0.06721311475409841
26,2015-09-30,67.1,TTEC,0.19565217391304346
27,2015-06-30,56.12,TTEC,-7.086767895878524
28,2015-03-31,-9.22,TTEC,-1.346877351392024
29,2014-12-31,26.58,TTEC,1.709480122324159
30,2014-09-30,9.81,TTEC,-4.606617647058823
31,2014-06-30,-2.72,TTEC,0.9154929577464792
32,2014-03-31,-1.42,TTEC,-1.0162063455832002
33,2013-12-31,87.62,TTEC,0.956677087985708
34,2013-09-30,44.78,TTEC,0.6866290018832393
35,2013-06-30,26.55,TTEC,10.10878661087866
36,2013-03-31,2.39,TTEC,-0.964237617836301
37,2012-12-31,66.83,TTEC,1.176164115923152
38,2012-09-30,30.71,TTEC,-0.025388765471278996
39,2012-06-30,31.51,TTEC,2.80096501809409
40,2012-03-31,8.29,TTEC,-0.8930598555211559
41,2011-12-31,77.52,TTEC,2.7759376522162684
42,2011-09-30,20.53,TTEC,-0.4590250329380764
43,2011-06-30,37.95,TTEC,0.8297974927675991
44,2011-03-31,20.74,TTEC,-0.8073564926620843
45,2010-12-31,107.66,TTEC,0.04962464658282162
46,2010-09-30,102.57,TTEC,0.6458600770218228
47,2010-06-30,62.32,TTEC,0.39045069165551083
48,2010-03-31,44.82,TTEC,-0.6697126013264554
49,2009-12-31,135.7,TTEC,0.015794595403847422
50,2009-09-30,133.59,TTEC,0.6795323107870253
51,2009-06-30,79.54,TTEC,0.7458296751536435
52,2009-03-31,45.56,TTEC,
54,2021-12-31,67.24,CSV,0.2348943985307621
55,2021-09-30,54.45,CSV,0.6656469868461306
56,2021-06-30,32.69,CSV,0.4785165083672547
57,2021-03-31,22.11,CSV,-0.7100708103855232
58,2020-12-31,76.26,CSV,0.3196054680740614
59,2020-09-30,57.79,CSV,1.2914353687549562
60,2020-06-30,25.22,CSV,1.3330249768732654
61,2020-03-31,10.81,CSV,-0.6246527777777777
62,2019-12-31,28.8,CSV,0.17168429617575276
63,2019-09-30,24.58,CSV,0.8398203592814371
64,2019-06-30,13.36,CSV,0.7695364238410596
65,2019-03-31,7.55,CSV,-0.7871440654073865
66,2018-12-31,35.47,CSV,0.1950808625336926
67,2018-09-30,29.68,CSV,0.40000000000000013
68,2018-06-30,21.2,CSV,0.6536661466458658
69,2018-03-31,12.82,CSV,-0.5554785020804438
70,2017-12-31,28.84,CSV,0.659378596087457
71,2017-09-30,17.38,CSV,0.5165794066317624
72,2017-06-30,11.46,CSV,1.5869074492099324
73,2017-03-31,4.43,CSV,-0.8585568326947637
74,2016-12-31,31.32,CSV,0.7897142857142858
75,2016-09-30,17.5,CSV,0.5283842794759825
76,2016-06-30,11.45,CSV,0.5924895688456187
77,2016-03-31,7.19,CSV,-0.5408684546615581
78,2015-12-31,15.66,CSV,0.10671378091872796
79,2015-09-30,14.15,CSV,1.03012912482066
80,2015-06-30,6.97,CSV,0.12057877813504825
81,2015-03-31,6.22,CSV,-0.517455391776571
82,2014-12-31,12.89,CSV,0.35827186512118026
83,2014-09-30,9.49,CSV,1.6143250688705235
84,2014-06-30,3.63,CSV,-1.5442278860569716
85,2014-03-31,-6.67,CSV,-1.2288164665523156
86,2013-12-31,29.15,CSV,0.2253047498949139
87,2013-09-30,23.79,CSV,0.29645776566757487
88,2013-06-30,18.35,CSV,1.5102599179206568
89,2013-03-31,7.31,CSV,-0.523157208088715
90,2012-12-31,15.33,CSV,1.060483870967742
91,2012-09-30,7.44,CSV,-0.03626943005181338
92,2012-06-30,7.72,CSV,16.953488372093023
93,2012-03-31,0.43,CSV,-0.9790346172598733
94,2011-12-31,20.51,CSV,0.16999429549343992
95,2011-09-30,17.53,CSV,0.5721973094170405
96,2011-06-30,11.15,CSV,5.636904761904763
97,2011-03-31,1.68,CSV,-0.8940731399747793
98,2010-12-31,15.86,CSV,0.5765407554671966
99,2010-09-30,10.06,CSV,-0.04463437796771119
100,2010-06-30,10.53,CSV,9.323529411764705
101,2010-03-31,1.02,CSV,-0.8497790868924889
102,2009-12-31,6.79,CSV,2.5364583333333335
103,2009-09-30,1.92,CSV,-0.4934036939313985
104,2009-06-30,3.79,CSV,-2.6696035242290748
105,2009-03-31,-2.27,CSV,
107,2021-12-31,310.98,PPBI,0.24203211119098977
108,2021-09-30,250.38,PPBI,0.49632462798063703
109,2021-06-30,167.33,PPBI,0.6114214175654855
110,2021-03-31,103.84,PPBI,-0.4832031055591499
111,2020-12-31,200.93,PPBI,0.23672062534621774
112,2020-09-30,162.47,PPBI,0.6806661839246921
113,2020-06-30,96.67,PPBI,1.3740176817288803
114,2020-03-31,40.72,PPBI,-0.7720172442752365
115,2019-12-31,178.61,PPBI,0.4173147119504843
116,2019-09-30,126.02,PPBI,0.5565711462450593
117,2019-06-30,80.96,PPBI,0.920759193357058
118,2019-03-31,42.15,PPBI,-0.7736305048335124
119,2018-12-31,186.2,PPBI,0.43274853801169577
120,2018-09-30,129.96,PPBI,0.1824219816213266
121,2018-06-30,109.91,PPBI,2.3085490668272124
122,2018-03-31,33.22,PPBI,-0.4905689311455298
123,2017-12-31,65.21,PPBI,0.7389333333333332
124,2017-09-30,37.5,PPBI,-0.12790697674418605
125,2017-06-30,43.0,PPBI,4.834464043419267
126,2017-03-31,7.37,PPBI,-0.8802210303916789
127,2016-12-31,61.53,PPBI,0.5557522123893808
128,2016-09-30,39.55,PPBI,0.46644419725621056
129,2016-06-30,26.97,PPBI,1.5419415645617343
130,2016-03-31,10.61,PPBI,-0.5444396736796908
131,2015-12-31,23.29,PPBI,0.5620389000670689
132,2015-09-30,14.91,PPBI,1.4482758620689657
133,2015-06-30,6.09,PPBI,-36.8235294117647
134,2015-03-31,-0.17,PPBI,-1.014480408858603
135,2014-12-31,11.74,PPBI,0.20040899795501033
136,2014-09-30,9.78,PPBI,3.1617021276595745
137,2014-06-30,2.35,PPBI,-2.6433566433566433
138,2014-03-31,-1.43,PPBI,-1.11996644295302
139,2013-12-31,11.92,PPBI,0.5420439844760672
140,2013-09-30,7.73,PPBI,0.3443478260869566
141,2013-06-30,5.75,PPBI,-10.274193548387096
142,2013-03-31,-0.62,PPBI,-1.081151832460733
143,2012-12-31,7.64,PPBI,-7.586206896551724
144,2012-09-30,-1.16,PPBI,-1.4233576642335766
145,2012-06-30,2.74,PPBI,0.7452229299363058
146,2012-03-31,1.57,PPBI,-0.8289760348583878
147,2011-12-31,9.18,PPBI,0.06620209059233462
148,2011-09-30,8.61,PPBI,1.4322033898305082
149,2011-06-30,3.54,PPBI,-3.5467625899280577
150,2011-03-31,-1.39,PPBI,-1.1561797752808989
151,2010-12-31,8.9,PPBI,0.9955156950672646
152,2010-09-30,4.46,PPBI,-0.15370018975332067
153,2010-06-30,5.27,PPBI,1.4398148148148144
154,2010-03-31,2.16,PPBI,-0.6115107913669064
155,2009-12-31,5.56,PPBI,-0.17384843982169407
156,2009-09-30,6.73,PPBI,0.5542725173210163
157,2009-06-30,4.33,PPBI,2.255639097744361
158,2009-03-31,1.33,PPBI,
160,2021-12-31,,AEL,0.0
161,2021-09-30,622.23,AEL,0.012645249487354793
162,2021-06-30,614.46,AEL,0.3125
163,2021-03-31,468.16,AEL,0.3657341229324076
164,2020-12-31,,AEL,0.0
165,2020-09-30,342.79,AEL,-2.0096312441093307
166,2020-06-30,-339.52,AEL,-9.728020565552699
167,2020-03-31,,AEL,0.0
168,2019-12-31,,AEL,0.0
169,2019-09-30,,AEL,0.0
170,2019-06-30,,AEL,0.0
171,2019-03-31,,AEL,0.0
172,2018-12-31,38.9,AEL,-0.9332452422219553
173,2018-09-30,582.73,AEL,-4.981484012025144
174,2018-06-30,-146.36,AEL,-0.6705681102007742
175,2018-03-31,-444.28,AEL,-1.5359809870794177
176,2017-12-31,,AEL,0.0
177,2017-09-30,,AEL,0.0
178,2017-06-30,828.91,AEL,0.6690023155139435
179,2017-03-31,496.65,AEL,-0.473681421743692
180,2016-12-31,,AEL,0.0
181,2016-09-30,943.63,AEL,1.2367791025671413
182,2016-06-30,421.87,AEL,1.9841550541133195
183,2016-03-31,141.37,AEL,-0.7192198454785597
184,2015-12-31,503.49,AEL,6.174266172698774
185,2015-09-30,70.18,AEL,-0.7350798384356951
186,2015-06-30,264.91,AEL,-2.885346238701872
187,2015-03-31,-140.51,AEL,-1.1989015189049164
188,2014-12-31,706.43,AEL,0.45182703769164356
189,2014-09-30,486.58,AEL,0.23259702097476942
190,2014-06-30,394.76,AEL,7.231025854879066
191,2014-03-31,47.96,AEL,-0.9443438703987375
192,2013-12-31,861.72,AEL,0.4271613116926136
193,2013-09-30,603.8,AEL,0.22978532730457446
194,2013-06-30,490.98,AEL,0.3286247767494723
195,2013-03-31,369.54,AEL,-0.528395313816075
196,2012-12-31,783.58,AEL,-0.05509665127160024
197,2012-09-30,829.27,AEL,0.6580425872238329
198,2012-06-30,500.15,AEL,0.09315236159377527
199,2012-03-31,457.53,AEL,0.6788243496128867
200,2011-12-31,272.53,AEL,1.8567085953878402
201,2011-09-30,95.4,AEL,-0.47579537337216327
202,2011-06-30,181.99,AEL,-0.23227167264290238
203,2011-03-31,237.05,AEL,-0.4290153193949321
204,2010-12-31,415.16,AEL,2.184474955894761
205,2010-09-30,130.37,AEL,13.033369214208829
206,2010-06-30,9.29,AEL,-0.9480105210140467
207,2010-03-31,178.69,AEL,-0.652069784648935
208,2009-12-31,513.58,AEL,0.9893864270220019
209,2009-09-30,258.16,AEL,1.7097722263041883
210,2009-06-30,95.27,AEL,0.6057643687847631
211,2009-03-31,59.33,AEL,
213,2021-12-31,11.83,RHP,-1.1806382653840282
214,2021-09-30,-65.49,RHP,-0.3665731695521811
215,2021-06-30,-103.39,RHP,0.504511059371362
216,2021-03-31,-68.72,RHP,-0.7898406679103337
217,2020-12-31,-326.99,RHP,0.3802287788611709
218,2020-09-30,-236.91,RHP,0.22156337011446836
219,2020-06-30,-193.94,RHP,4.037402597402598
220,2020-03-31,-38.5,RHP,-1.1904526341825377
221,2019-12-31,202.15,RHP,0.6632384400197466
222,2019-09-30,121.54,RHP,0.7475197699496767
223,2019-06-30,69.55,RHP,11.223198594024604
224,2019-03-31,5.69,RHP,-0.9574420344053852
225,2018-12-31,133.7,RHP,0.44587433762301276
226,2018-09-30,92.47,RHP,1.5431793179317932
227,2018-06-30,36.36,RHP,-10.934426229508196
228,2018-03-31,-3.66,RHP,-1.0323121744504282
229,2017-12-31,113.27,RHP,0.27815391559467373
230,2017-09-30,88.62,RHP,1.5731707317073176
231,2017-06-30,34.44,RHP,55.45901639344262
232,2017-03-31,0.61,RHP,-0.9965265915043845
233,2016-12-31,175.62,RHP,0.5329958100558658
234,2016-09-30,114.56,RHP,0.6130667417628839
235,2016-06-30,71.02,RHP,0.7741693729702721
236,2016-03-31,40.03,RHP,-0.747045813586098
237,2015-12-31,158.25,RHP,0.7340565417488494
238,2015-09-30,91.26,RHP,1.2566765578635017
239,2015-06-30,40.44,RHP,-4.62041181736795
240,2015-03-31,-11.17,RHP,-1.057621872581893
241,2014-12-31,193.85,RHP,0.8203587191285566
242,2014-09-30,106.49,RHP,0.9036467643904182
243,2014-06-30,55.94,RHP,3.529554655870445
244,2014-03-31,12.35,RHP,-0.8774071868175501
245,2013-12-31,100.74,RHP,1.473968565815324
246,2013-09-30,40.72,RHP,-2.6903279369032793
247,2013-06-30,-24.09,RHP,-0.5773684210526315
248,2013-03-31,-57.0,RHP,-1.7016248153618907
249,2012-12-31,81.24,RHP,0.5892018779342723
250,2012-09-30,51.12,RHP,1.5108055009823183
251,2012-06-30,20.36,RHP,-2.2869785082174463
252,2012-03-31,-15.82,RHP,-1.7416783872480077
253,2011-12-31,21.33,RHP,-2.9532967032967035
254,2011-09-30,-10.92,RHP,-0.49885268471776045
255,2011-06-30,-21.79,RHP,-0.5208883025505717
256,2011-03-31,-45.48,RHP,-0.1754894851341552
257,2010-12-31,-55.16,RHP,1.598210080075365
258,2010-09-30,-21.23,RHP,-1.783105864994467
259,2010-06-30,27.11,RHP,0.3595787362086258
260,2010-03-31,19.94,RHP,-0.7151021574510644
261,2009-12-31,69.99,RHP,1.1675441313100028
262,2009-09-30,32.29,RHP,1.9542543458371453
263,2009-06-30,10.93,RHP,-1.4124528301886792
264,2009-03-31,-26.5,RHP,
266,2021-12-31,17.0,LXFR,-0.6743295019157088
267,2021-09-30,52.2,LXFR,1.5096153846153846
268,2021-06-30,20.8,LXFR,0.5072463768115942
269,2021-03-31,13.8,LXFR,-0.6682692307692308
270,2020-12-31,41.6,LXFR,0.30000000000000004
271,2020-09-30,32.0,LXFR,5.274509803921569
272,2020-06-30,5.1,LXFR,-1.7285714285714286
273,2020-03-31,-7.0,LXFR,0.14754098360655754
274,2019-12-31,-6.1,LXFR,-0.7312775330396476
275,2019-09-30,-22.7,LXFR,0.05581395348837215
276,2019-06-30,-21.5,LXFR,0.9545454545454546
277,2019-03-31,-11.0,LXFR,-1.222672064777328
278,2018-12-31,49.4,LXFR,0.5583596214511042
279,2018-09-30,31.7,LXFR,0.8114285714285714
280,2018-06-30,17.5,LXFR,1.5
281,2018-03-31,7.0,LXFR,-0.7535211267605634
282,2017-12-31,28.4,LXFR,0.2792792792792793
283,2017-09-30,22.2,LXFR,0.5102040816326532
284,2017-06-30,14.7,LXFR,1.0136986301369864
285,2017-03-31,7.3,LXFR,-0.4427480916030534
286,2016-12-31,13.1,LXFR,0.6582278481012658
287,2016-09-30,7.9,LXFR,0.38596491228070184
288,2016-06-30,5.7,LXFR,-29.5
289,2016-03-31,-0.2,LXFR,-1.0053333333333334
290,2015-12-31,37.5,LXFR,0.2975778546712804
291,2015-09-30,28.9,LXFR,0.5052083333333333
292,2015-06-30,19.2,LXFR,2.5555555555555554
293,2015-03-31,5.4,LXFR,1.076923076923077
294,2014-12-31,2.6,LXFR,-1.3661971830985915
295,2014-09-30,-7.1,LXFR,-0.37168141592920356
296,2014-06-30,-11.3,LXFR,5.277777777777778
297,2014-03-31,-1.8,LXFR,-1.1384615384615384
298,2013-12-31,13.0,LXFR,-0.1719745222929936
299,2013-09-30,15.7,LXFR,0.8255813953488371
300,2013-06-30,8.6,LXFR,0.5087719298245612
301,2013-03-31,5.7,LXFR,-0.8853118712273642
302,2012-12-31,49.7,LXFR,0.1918465227817745
303,2012-09-30,41.7,LXFR,
308,2021-12-31,392.11,MELI,-3.4461010605115407
309,2021-09-30,-160.3,MELI,-0.3922044437703799
310,2021-06-30,-263.74,MELI,-0.2979476668352543
311,2021-03-31,-375.67,MELI,-1.401451195793883
312,2020-12-31,935.78,MELI,0.2208957950082846
313,2020-09-30,766.47,MELI,0.6313078642119825
314,2020-06-30,469.85,MELI,-4.591301689215012
315,2020-03-31,-130.83,MELI,-1.416271596296414
316,2019-12-31,314.29,MELI,0.1550957403800215
317,2019-09-30,272.09,MELI,1.8774323181049066
318,2019-06-30,94.56,MELI,-0.10318664643399089
319,2019-03-31,105.44,MELI,-0.20929883764529433
320,2018-12-31,133.35,MELI,0.05381697486960646
321,2018-09-30,126.54,MELI,1.0867414248021108
322,2018-06-30,60.64,MELI,-2.0116783450116786
323,2018-03-31,-59.94,MELI,-1.3087144622991347
324,2017-12-31,194.16,MELI,0.020122944359796113
325,2017-09-30,190.33,MELI,-0.007767698884370677
326,2017-06-30,191.82,MELI,1.085453359425962
327,2017-03-31,91.98,MELI,-0.18831627250264726
328,2016-12-31,113.32,MELI,0.3170618317061831
329,2016-09-30,86.04,MELI,10.786301369863015
330,2016-06-30,7.3,MELI,-1.2680866691149468
331,2016-03-31,-27.23,MELI,-1.171430370183833
332,2015-12-31,158.84,MELI,1.1337990327780765
333,2015-09-30,74.44,MELI,0.019028062970568138
334,2015-06-30,73.05,MELI,1.367141931302657
335,2015-03-31,30.86,MELI,-0.8099402599002279
336,2014-12-31,162.37,MELI,0.4244231950171069
337,2014-09-30,113.99,MELI,0.5557526955097585
338,2014-06-30,73.27,MELI,2.546466602129719
339,2014-03-31,20.66,MELI,-0.28164116828929076
340,2013-12-31,28.76,MELI,-0.3848128342245989
341,2013-09-30,46.75,MELI,1.2187944945420028
342,2013-06-30,21.07,MELI,-0.22622107969151672
343,2013-03-31,27.23,MELI,-0.778869579340588
344,2012-12-31,123.14,MELI,0.7095654588365958
345,2012-09-30,72.03,MELI,0.43571855690651784
346,2012-06-30,50.17,MELI,2.2812295618051017
347,2012-03-31,15.29,MELI,-0.7831205673758865
348,2011-12-31,70.5,MELI,0.559389515593895
349,2011-09-30,45.21,MELI,1.2064421669106884
350,2011-06-30,20.49,MELI,0.6685667752442996
351,2011-03-31,12.28,MELI,-0.77542062911485
352,2010-12-31,54.68,MELI,0.7391857506361323
353,2010-09-30,31.44,MELI,0.4168544389364579
354,2010-06-30,22.19,MELI,1.2057654075546718
355,2010-03-31,10.06,MELI,-0.7808278867102396
356,2009-12-31,45.9,MELI,0.9117034568929612
357,2009-09-30,24.01,MELI,1.2149446494464948
358,2009-06-30,10.84,MELI,2.463258785942492
359,2009-03-31,3.13,MELI,
361,2021-12-31,-197.56,EQIX,-0.3400587920897916
362,2021-09-30,-299.36,EQIX,-0.15221885531420798
363,2021-06-30,-353.11,EQIX,0.5611902024935891
364,2021-03-31,-226.18,EQIX,-2.400148570013619
365,2020-12-31,161.54,EQIX,2.1649686520376172
366,2020-09-30,51.04,EQIX,-0.5951134380453753
367,2020-06-30,126.06,EQIX,0.5852615694164991
368,2020-03-31,79.52,EQIX,-0.22668481960517362
369,2019-12-31,102.83,EQIX,2.0306513409961684
370,2019-09-30,33.93,EQIX,-0.6872522813162503
371,2019-06-30,108.49,EQIX,1.1086491739552962
372,2019-03-31,51.45,EQIX,-1.1140772931864038
373,2018-12-31,-451.01,EQIX,0.5927181551718048
374,2018-09-30,-283.17,EQIX,2.9263727121464225
375,2018-06-30,-72.12,EQIX,0.13539042821158698
376,2018-03-31,-63.52,EQIX,-5.815769522365429
377,2017-12-31,13.19,EQIX,-1.6982530439385917
378,2017-09-30,-18.89,EQIX,-0.7404506732618852
379,2017-06-30,-72.78,EQIX,2.0528523489932886
380,2017-03-31,-23.84,EQIX,-1.0326821577901157
381,2016-12-31,729.45,EQIX,-0.07870972630940798
382,2016-09-30,791.77,EQIX,-12.349913990825687
383,2016-06-30,-69.76,EQIX,-0.19305957200694035
384,2016-03-31,-86.45,EQIX,6.46545768566494
385,2015-12-31,-11.58,EQIX,-1.3416937149601653
386,2015-09-30,33.89,EQIX,-0.04615817618913598
